geneID	Ctrl-Sal rep1	Ctrl-Sal rep2	Ctrl-Sal rep3	CUMS-Sal rep1	CUMS-Sal rep2	CUMS-Sal rep3	CUMS-Flx rep1	CUMS-Flx rep2	CUMS-Flx rep3	CUMS-Alb rep1	CUMS-Alb rep2	CUMS-Alb rep3
ENSRNOG00000038330	2.743072852	2.976340763	2.12477732	2.525547346	2.170758322	1.827288451	2.24951417	2.679508186	2.474676901	1.82317168	2.620156487	2.652558317
ENSRNOG00000005154	1.163847074	1.180342038	2.167543118	1.937955914	1.243566278	2.057507511	1.918885768	2.248033758	2.25830751	1.710726725	1.388361671	1.263626129
ENSRNOG00000056218	0	0	0	0.198348715	0.201889749	0	0	0	0	0	0	0
ENSRNOG00000048125	0	0	0	0	0	0	0	0	0	0	0	0.086384254
ENSRNOG00000024342	0	0.127051869	0.061630132	0.126974724	0	0.19378612	0.057833615	0	0.164669765	0.128899688	0.116233504	0.115407989
ENSRNOG00000051195	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000029535	56.48349177	35.78444792	49.3550062	70.14656516	60.02162766	71.13199782	44.44389767	53.52794668	53.64664085	72.63956272	60.39908262	64.31654898
ENSRNOG00000037782	0	0	0	0	0	0	0	0	0.192737386	0	0.102033949	0
ENSRNOG00000014693	15.38528517	11.33253672	19.07240961	21.44965022	22.62760556	21.02928812	17.45965819	21.1486064	22.57080802	21.59184965	23.40268116	23.09994586
ENSRNOG00000050847	2.546890873	2.051338702	2.235058577	3.185529337	2.889266632	2.823950226	2.52834284	2.893531551	3.217714965	3.618039182	2.800567359	3.067344881
Novel00237	0.390788296	0.240011606	0.20180242	0.367794337	0.358083871	0.374213257	0.174804056	0.209578703	0.331813286	0.389603663	0.322043054	0.392427617
ENSRNOG00000032258	4.19822955	4.526593069	3.316791498	4.943779477	4.332604699	4.952376305	4.642625404	4.145617438	3.647177732	4.340521698	4.176103756	4.163793321
ENSRNOG00000056457	35.8097437	41.71434597	39.21694227	69.8079701	63.21968993	41.60176034	36.45661061	57.76974339	37.27444372	58.15189755	46.7764349	62.03346238
ENSRNOG00000053878	0.801510674	0.251602718	0	0.251449946	0.76781692	0	0.687172636	0.470785906	0.869594662	0.765785939	0.460357894	0.91417667
Novel00324	1.393404363	0.989915304	1.340055747	2.047650387	1.428500883	1.310895155	1.446132038	1.098443918	1.153716549	1.19116127	1.727005444	1.191953335
ENSRNOG00000046873	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000003784	1.355992021	0.754579632	0.450498911	1.972317649	1.062809251	1.239456727	1.268242321	0.651660056	1.40430455	1.766663293	1.539961966	1.265399859
ENSRNOG00000056153	0.05345509	0.050340363	0.097676113	0.075464694	0.076811933	0.051187826	0.11457388	0.164839965	0.043496858	0.076608755	0.02302696	0.045726836
ENSRNOG00000026577	60.18344638	61.48159904	66.88484444	67.47363027	61.91657443	59.62883786	56.43366067	67.12889082	61.53306558	55.2115168	69.91136752	58.30121637
Novel00652	1.447706391	1.227016134	0.925865361	1.532838869	1.178820786	0.935754416	0.992949188	1.116076456	1.119110357	1.106543665	1.714986609	1.517045711
ENSRNOG00000055031	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000020700	5.399110768	3.068241649	8.164597541	7.184087065	8.204090435	7.755166341	6.78374815	8.447668645	7.271672237	6.848304253	6.496161399	6.92780386
ENSRNOG00000058824	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000043089	0	0	0	0	0	0	0	0	0	0	0	0
Novel01088	0.817331728	1.0048957	0.66376621	0.662401095	0.50023268	0.543517444	0.447692934	0.720118155	1.0345529	0.715826669	0.723727583	0.582638527
ENSRNOG00000020315	27.30393386	27.21447312	23.39791121	20.72671256	23.05367483	25.2870493	20.63233316	20.54451625	25.6230345	24.46841632	21.89235009	21.82210859
ENSRNOG00000017250	36.63179906	31.90891731	35.58933529	30.15011277	30.59757575	32.12843956	33.07194261	34.27893443	34.04930692	32.05605611	33.02971449	38.06505253
ENSRNOG00000048451	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019332	8.082349584	7.036960509	8.266655011	11.31449415	10.56692459	10.51409456	8.868730678	9.651463731	9.616837599	10.39327354	10.09459687	10.54470262
ENSRNOG00000019757	0.037953712	0	0	0.035720518	0.036358221	0	0	0	0	0	0	0.032466565
ENSRNOG00000052498	20.31220701	23.83177209	21.54851631	21.84240092	22.35295335	20.45536134	19.71736415	22.44428865	20.62611854	21.0508256	21.40479155	21.32457008
ENSRNOG00000005947	0.293137093	0.138028273	0.401727295	0	0.140407126	0.140351934	0.251320158	0	0	0.280071459	0.252550551	0.125378442
ENSRNOG00000014254	9.206042561	8.68439314	9.170312931	8.605317973	9.990906396	9.641564836	7.516284866	8.69142375	10.05610763	9.065428341	8.796165851	9.149583788
ENSRNOG00000049019	2.595785025	2.117140629	2.181007854	3.533696164	3.53017465	2.818590876	2.324840208	2.879222413	2.772278475	3.077964296	3.394510567	2.775625204
ENSRNOG00000008603	0.062834479	0	0	0.059137302	0.060193055	0.120338788	0	0.110721871	0.204515782	0.120067672	0.054134678	0.161250607
ENSRNOG00000009963	25.16741531	23.32098206	25.29762319	27.79255413	29.39997902	28.71227137	26.05263577	26.92874391	26.40921181	30.7196552	26.59298178	30.45964645
ENSRNOG00000029069	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000007604	44.24240651	28.03097204	42.87258323	56.82075119	52.69424557	46.36943977	43.92302173	54.73172963	50.928661	57.47349638	56.39564116	46.11989777
ENSRNOG00000051232	12.87689508	13.54135058	13.37253016	13.73511532	13.1990691	13.02947106	11.11356495	13.00929455	11.94496349	11.81083134	11.57475437	11.49254801
ENSRNOG00000009610	0	0	0.033013798	0	0	0	0	0	0	0	0	0
ENSRNOG00000019217	0.963749204	0.938889672	0.91087041	1.06342886	1.114249497	1.050165134	1.31063093	1.112640933	1.027586641	0.793787253	0.458103448	0.511706138
ENSRNOG00000061285	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018964	3.677920394	3.769227964	4.183841072	5.22620408	5.181336281	4.454197649	4.204337855	3.780545911	3.550228792	6.235608001	5.032626631	4.657589267
ENSRNOG00000006715	0	0.069238451	0	0.06919641	0.105647615	0.035202029	0	0.032388846	0.059825852	0.035122721	0.158357131	0.062892978
Novel01007	1.81815045	1.357427939	1.279505799	1.695754643	1.31021233	1.521444779	1.769432218	1.356563396	1.259526954	1.784061281	1.594640633	1.569303519
ENSRNOG00000006476	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057884	0	0	0	0.172151715	0	0	0	0	0	0	0	0
ENSRNOG00000002642	85.24582161	85.51762541	88.01072581	92.12586433	82.68109303	89.54250363	80.9408456	88.40530694	81.91356326	87.03494934	84.36786829	83.45374999
ENSRNOG00000012068	0	0.018337759	0	0.018326624	0.018653802	0	0.016694581	0.01715633	0	0	0.050328941	0
ENSRNOG00000001010	101.8446248	71.90790025	108.9096443	127.5379153	125.3157617	124.0537569	97.35978747	117.5339347	121.2161539	120.0938142	127.7056426	114.6108125
ENSRNOG00000031688	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000060775	26.10826864	29.13912543	26.74894927	32.24061281	29.22540336	29.86526928	27.07402542	28.02687196	28.02769062	29.45230034	27.6429747	28.52371583
ENSRNOG00000061182	0.157502871	0.063568061	0.185013002	0.042352975	0.19399088	0.086184278	0.096453277	0.218066284	0.109852641	0.17198022	0.077540388	0.03849484
ENSRNOG00000019879	0.09283343	0.0874242	0	0.26211335	0	0	0.079590447	0.163583612	0.075539345	0	0	0
ENSRNOG00000013232	0.669852758	0.533772205	0.188306492	0.193981127	0.937859898	0.69078302	0.353413008	0.453984891	0.335424517	0.88614865	0.399536122	0.396698532
ENSRNOG00000051704	0.515164671	0.308729905	0.72739718	0.484852414	0.403779498	1.345402599	0.642436069	0.783993369	0.724062084	0.71593146	0.645581257	1.041618828
ENSRNOG00000047511	0	0	0	0	0	0	0	0	0	0	0	0
Novel01345	0.626115033	0.589632487	0.440027768	0.54394566	0.692070609	0.368959237	0.412921338	0.297039511	0.470284693	0.644223989	0.705402906	0.205997937
ENSRNOG00000046041	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000052978	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000015914	42.93099387	31.50349524	43.47998564	48.31350994	45.28467639	48.01263407	44.01104146	49.50905051	51.29817503	50.26354056	47.72619985	47.01250094
ENSRNOG00000059542	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019276	16.16012806	13.99464176	17.24227377	17.52256479	16.94226499	20.37142298	17.4396519	18.54429997	19.19570482	17.95016695	21.32212176	17.98058393
ENSRNOG00000051161	0.245874047	0.231547429	0	0	0	0.235445455	0	0	0	0.469830021	0	0
ENSRNOG00000058421	0	0	0	0.102847482	0	0	0	0	0	0.208813343	0.094147267	0
ENSRNOG00000018977	59.54616746	60.71039267	63.90238993	63.62666597	65.35007392	61.81437822	65.2972871	63.84868121	67.35867826	63.8554098	67.20209336	65.1143372
ENSRNOG00000011611	23.69757485	25.45217451	27.15291987	28.20158093	31.70688706	30.00655494	25.98398384	28.2125078	30.79688946	26.80471794	28.26252037	28.35497688
ENSRNOG00000019693	16.16463127	14.62522014	15.59659422	14.18979289	16.26659686	16.26020276	14.48039386	14.7744188	17.38202029	16.02149657	14.21288384	15.55931949
ENSRNOG00000031232	11.17701958	10.65619877	11.11695716	12.36451514	13.24870968	14.04953933	12.2225883	13.01125402	13.77663775	12.49088367	13.97148985	12.67826252
ENSRNOG00000062028	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000061484	0.834304323	0.570259581	0.774537873	0.848537612	0.915249543	1.017975947	0.749898884	1.13817604	1.237314396	1.401384726	0.741976793	1.208660113
ENSRNOG00000052469	13.49035707	14.30755754	12.26609893	11.09430059	15.02895758	16.3231216	12.54513769	12.3414978	12.73076644	13.30085954	14.3889253	12.48015178
ENSRNOG00000061676	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000006400	25.01235072	23.15075977	26.74167745	30.14880397	31.95333012	27.86392429	24.99131971	27.17993645	27.22548439	27.75194296	27.49488398	27.3436648
ENSRNOG00000046318	4.343774837	2.624204193	3.519318709	4.936679128	3.84712133	6.121581827	3.513322252	4.477014767	4.868364803	3.523725155	4.377847899	5.819043647
ENSRNOG00000045627	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047213	12.98476204	13.13977558	13.69304513	13.03754982	14.10169609	11.69884804	13.0498579	11.8520873	11.92388372	12.34222434	10.95688019	12.93494786
ENSRNOG00000013602	16.74176475	20.39119404	18.29958904	19.95155667	19.02944919	19.12735393	18.95322333	18.76234058	19.23103395	19.39970348	19.11712447	19.61680809
Novel01499	1.069884368	1.295413993	0.907656378	0.683275585	1.207928195	1.170863884	0.851743259	0.673308673	0.621838525	1.022197748	0.954672368	0.751776479
ENSRNOG00000055818	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000033263	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047582	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000005686	22.04955022	19.32476684	19.80979631	19.16912061	22.26519126	20.73363022	17.98643664	19.56169542	19.31056628	20.16097998	21.81586063	21.55627764
ENSRNOG00000056283	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000020259	0.243754444	0.550923193	0.534482005	0.367059116	0.373612064	0.373465204	0.543353459	0.300667149	0.277683066	0.558935714	0.504012522	0.708946635
Novel01332	0.716547224	0.674795364	0.539129675	0.634715888	0.484535398	0.40362078	0.722740577	0.668457504	0.480167487	0.885965182	0.472081294	0.468728473
ENSRNOG00000060778	0.135181747	0.381914882	0.247011604	0.127227662	0.129499002	0.388344296	0.231795285	0.47641283	0.109998528	0.25831292	0.349395135	0.115637886
Novel01803	0.736167266	1.008395903	0.672582878	0.629864756	0.833442298	0.640857451	0.803282673	0.648607408	0.490111784	0.831237729	0.749557084	0.686984835
ENSRNOG00000012738	56.89059828	57.90503874	56.12925111	48.87226829	38.93503648	57.2290144	47.25215581	45.79742961	41.1487642	44.52209102	44.42294204	42.49865884
ENSRNOG00000015585	3.845626427	3.930705626	3.963366906	3.729696051	4.245544696	3.884605937	3.679009266	4.02868451	4.15957115	3.831046589	3.212165502	3.470175469
ENSRNOG00000024322	27.39265125	29.93116889	30.07344564	30.04773803	27.60118242	29.01840396	30.31774741	29.34830342	29.84247688	28.44007989	29.81861427	28.18823903
ENSRNOG00000028965	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008800	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000058862	0	0.023315246	0	0.023301089	0.023717074	0	0.021226055	0.021813138	0.020145663	0	0.042659944	0.021178482
ENSRNOG00000001434	0	0	0	0	0	0.049155027	0	0	0.083538973	0	0	0
ENSRNOG00000061999	2.003283751	2.829834259	1.830255722	2.710277829	1.799128207	1.079052601	2.146886217	1.875326148	1.324447221	1.67474465	1.941657097	2.249178209
ENSRNOG00000017067	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000047436	2.19012663	3.016808696	2.508666983	1.999729578	2.129372807	2.034629798	1.989799504	1.84323114	1.782124514	2.123740325	1.802403163	2.237002642
ENSRNOG00000008313	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000024066	9.52097528	8.691730254	9.49748124	10.19515235	8.74845945	10.0009544	9.578770073	10.18609507	10.19797377	10.72100315	10.58823157	9.931282915
ENSRNOG00000042261	56.87459986	58.67152897	61.99991258	63.49454462	62.68374794	65.53221622	62.53092266	61.81131215	58.01971772	54.80331971	58.161341	56.23850822
ENSRNOG00000002659	0.013241217	0	0.012097544	0.062310523	0.038053756	0.012679599	0.022704631	0.034998913	0.02154898	0.025302066	0	0.045307488
ENSRNOG00000012939	3.49285779	2.509293106	3.300583581	4.433210455	4.39763377	4.262116723	3.46516907	3.684107418	3.808504917	4.967623357	3.963613771	4.106199283
ENSRNOG00000047994	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000015807	3.412017506	2.401790089	2.644993731	3.79511909	3.829855718	3.762344232	2.807089165	2.125589999	3.197052189	3.457509904	3.444384205	3.213546888
ENSRNOG00000001053	72.88671173	72.98072216	72.29101145	71.92521508	64.74288737	67.0406282	65.07433611	61.80519698	61.84670045	60.79667655	64.34782959	62.70490921
ENSRNOG00000011575	0.25729379	0.201918137	0.176303069	0.403591066	0.267017532	0.595420354	0.330885023	0.226691223	0.348936879	0.327767673	0.350977441	0.29346082
ENSRNOG00000003865	0.059948089	0.070568784	0.054770241	0.098736308	0.028714001	0.014351357	0.038547228	0.07922678	0.048780266	0.042957073	0.103295853	0.025640556
ENSRNOG00000017441	119.1948132	132.6144856	127.0104431	130.4502477	123.0623714	116.160713	116.6260916	131.6010919	123.9710117	124.5570004	124.2058173	124.2486089
ENSRNOG00000059746	0.667350826	0.785581934	0.647817157	0.628083946	1.598242144	1.397912166	0.822467228	1.028958011	0.610907621	0.717306559	0.467148669	0.67790667
ENSRNOG00000046386	0.842996734	0.793876899	0.962731562	0.198348715	0.471076081	0.80724156	0.84319734	1.052201627	0.685953553	0.536948595	0.968371886	0.661027333
ENSRNOG00000049302	15.8040623	16.41682004	15.09842431	18.86265448	20.36944794	19.63487965	17.10354638	16.87549863	18.17552443	17.48659419	18.20767572	17.71426085
ENSRNOG00000046947	89.90433032	96.21014396	104.9703525	109.3191349	100.3246842	104.0976387	98.46543844	108.4222907	97.37039072	99.39310929	104.4122832	110.0779915
ENSRNOG00000047914	0	0	0	0	0	0.149557987	0	0	0	0.298442085	0.067279002	0.066801172
ENSRNOG00000024924	45.19690158	50.09157696	50.5630355	42.86822836	44.72753053	41.8919183	47.29764033	45.89690278	49.00039282	46.4976631	46.28041975	45.46327796
ENSRNOG00000015080	11.09461574	10.02647898	9.68180453	10.44180926	12.34398922	13.10140031	11.09014684	9.862688619	12.63079872	13.02434952	11.10157787	11.23552617
ENSRNOG00000011044	8.558424837	9.9897302	7.515940062	7.620184724	12.3740125	9.909139081	9.106961662	7.883811628	9.124918298	10.0247058	10.7679885	10.40755726
ENSRNOG00000031331	0	0	0	0	0	0	0.055095281	0	0	0	0	0
Novel01257	0.471258591	0.524490009	0.234848154	0.443529765	0.451447911	0.697417976	0.440762246	0.528445291	0.45318838	0.491185931	0.516740111	0.586365844
ENSRNOG00000059785	0.070468574	0.066362503	0.225337169	0.198966624	0.135012459	0.168699236	0.090624013	0.06208703	0.114681747	0.134655333	0.151779472	0.180841802
ENSRNOG00000020867	24.82432834	16.85486787	27.06134657	30.27019418	29.00093648	29.36060281	27.94829043	29.98025811	28.69352038	30.72909669	30.60985687	28.94223958
ENSRNOG00000020354	26.89315691	25.79952906	19.40367634	20.57978112	18.29868867	16.84743033	25.96579365	21.03715541	23.11028333	21.13191027	18.94713741	22.36008418
Novel01728	1.226759809	1.100265544	1.245335403	1.667722825	1.156535711	1.118788159	1.252093612	1.526913372	1.04575932	1.693005854	1.124013005	1.066058533
ENSRNOG00000060364	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057734	0	0	0	0	0	0	0	0	0.045447951	0	0	0
ENSRNOG00000011431	3.716668319	2.916754202	4.742202945	5.146453029	7.652873373	7.036239619	4.486701618	4.686075769	5.926902115	5.653044499	6.072898758	6.084583814
ENSRNOG00000000583	16.50710493	16.48572794	17.17449102	19.28433019	19.33597674	17.67455115	17.00292255	19.18118389	18.47971461	18.07251281	19.76852994	19.10551687
ENSRNOG00000013743	15.95813392	14.85966316	17.72886682	17.67331535	17.81730305	17.10303118	16.42566217	15.63763833	16.50021455	16.93619457	16.04329042	16.48457723
ENSRNOG00000000376	0	0	0	0	0	0	0	0	0	0	0.259846456	0
ENSRNOG00000003075	2.976083168	2.587082211	2.420237551	2.893310316	2.69432816	3.256976548	2.663690875	2.8238079	3.193403049	2.655954768	2.423146469	2.461888787
ENSRNOG00000011976	3.440851457	2.760306249	1.63004465	2.698659981	2.746837995	2.623724562	2.130557787	2.357908005	2.073962856	3.104848531	1.701811296	2.616347878
ENSRNOG00000015142	18.244491	19.22566693	15.44095309	15.90626778	14.85342709	16.92625086	18.6993299	15.84680421	14.63541725	15.20918142	14.42711854	17.68475813
ENSRNOG00000039305	0.116002115	0.036414296	0.141310342	0.145568744	0	0.148109278	0.033151348	0.068136536	0.031463966	0.073887798	0	0.198462286
ENSRNOG00000047368	0.05599112	0.052728622	0	0.026348303	0	0.026808146	0.072005713	0	0	0.133738744	0.048238822	0.09579244
ENSRNOG00000033234	0.203380331	0.095764871	0.154844937	0.35092465	0	0.389508165	0.116244988	0.20905528	0.082746145	0.064771771	0.116814091	0.202972792
ENSRNOG00000047304	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000006669	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000052730	85.65010504	91.67254949	86.15279115	74.64218402	62.95726016	70.8976554	79.15105714	78.07504331	62.45673702	71.83951897	64.85124231	68.82896058
ENSRNOG00000046946	0	0	0	0	0	0	0	0	0.016748335	0	0	0.017606982
ENSRNOG00000009197	0.038888961	0.018311487	0.035530036	0.054901106	0.074508309	0.018619755	0	0	0	0.055733418	0	0.0166333
Novel01208	8.657026011	6.761632896	7.42199679	8.958550425	7.428419801	8.525573872	7.492425219	7.627357881	7.545074364	8.937564554	7.953281035	7.300148403
ENSRNOG00000020301	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000026162	6.732265582	8.495585422	4.551580884	4.435297654	4.256508877	4.899507799	3.347694203	4.270700723	3.505984829	5.403045238	3.712092228	5.183055227
ENSRNOG00000042458	119.9186902	141.1392068	127.3120612	122.63506	107.2572801	105.7658108	122.36639	118.8973714	113.0161847	111.2780707	114.292682	111.674409
ENSRNOG00000019477	0.329995595	0.199779025	0.236887474	0.39931544	0.383864011	0.338570401	0.343546537	0.353048549	0.402780299	0.202684573	0.365536001	0.34277656
Novel01196	70.31647756	69.19477664	71.39551025	78.18751053	71.77539815	74.23318691	66.58333304	72.64497392	69.10595541	76.48866177	67.91494003	66.55461
ENSRNOG00000046129	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000028519	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000022540	10.78853818	7.964867981	12.04708802	11.15657993	11.16436444	10.13963527	10.84820131	11.32427218	12.57200055	9.79865319	12.22094348	11.05175898
ENSRNOG00000001261	0.181836112	0.068496345	0.033226105	0.13690951	0.313545816	0.487546215	0.280613906	0.57675058	0.355107788	0.486447803	0.219323777	0.248875535
ENSRNOG00000016712	0.032268777	0	0.029481651	0	0.061824536	0	0.055331067	0	0	0	0.027800976	0.027603528
ENSRNOG00000003258	5.641436818	7.258659367	6.92217487	6.729476267	7.320918471	7.600711853	7.226881797	7.282277501	7.686393032	6.862833681	6.612332482	7.098455917
ENSRNOG00000022286	8.521037687	9.470394609	9.608583737	12.35461193	13.38410278	8.306643492	9.345755137	17.78814487	9.619645025	9.314752198	13.29361535	9.915817874
ENSRNOG00000039398	0.109014035	0	0	0	0	0.104390274	0	0	0	0.052077544	0	0.093253363
ENSRNOG00000053256	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054829	0	0.099311718	0.04817398	0.099251416	0.050511654	0.151475398	0	0	0.128716226	0.050378044	0.045427702	0.045105065
ENSRNOG00000060346	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000020539	0.50092967	0.332993957	0.188449582	0.277326471	0.366960699	0.451466404	0.328418591	0.337502185	0.263748099	0.563061597	0.456959682	0.453714257
ENSRNOG00000045771	43.82121172	53.0360246	47.10150254	47.0441877	49.44081567	52.08652283	48.5078688	46.42638435	49.99068252	47.81092715	46.07393085	47.23271292
ENSRNOG00000003357	0.740563343	0.965647535	0.949841263	0.643374132	0.832217933	0.927353683	0.549449684	0.514455869	0.927080983	0.761982455	1.092009503	0.560400851
ENSRNOG00000027124	9.521290813	8.738189358	11.53814547	14.06388375	12.26694967	14.05607072	10.20381062	9.981150504	9.666509161	11.2869071	10.101858	10.74654907
ENSRNOG00000031385	0	0	0	0	0	0	0	0	0	0	0	0.071578568
ENSRNOG00000000443	0.647453663	0.48270114	0.529913783	1.091765576	0.671922472	0.749157393	0.56665677	0.558561136	0.943918992	0.592820706	0.708883444	0.715387309
ENSRNOG00000003215	4.862054556	5.444247539	4.685882427	5.106114626	4.373660497	4.371941291	5.083496417	5.093496275	4.848873513	4.900271697	4.08670704	4.767776796
ENSRNOG00000058571	32.20898039	30.31533487	38.76633012	36.22128494	30.95806437	32.69754977	33.45692957	37.74784788	32.99438405	31.92137404	34.84133076	33.55069449
ENSRNOG00000036882	0.150802749	0.094677171	0.137777584	0.094619683	0.240772219	0.288813091	0.086193506	0.177154993	0.040903156	0.048027069	0.086615485	0.129000486
ENSRNOG00000021953	0.075084352	0.197986117	0.054879321	0.183732622	0.100699158	0.086279636	0.090122663	0.10584609	0.073316124	0.057390168	0.090563879	0.128458107
ENSRNOG00000021890	21.43687214	19.05927612	21.85608429	21.72106529	20.79081499	20.06013754	18.8735028	20.80325637	22.78832814	23.57692468	19.88360716	23.19730774
ENSRNOG00000003510	0.275858687	0.77935476	0.535568351	0.908695129	1.024015994	0.462277052	0.384323178	0.455715016	0.392819947	0.428290171	0.505036938	1.032397179
ENSRNOG00000003613	7.007677927	8.423062693	7.436990723	7.84645451	7.357672946	8.564862231	7.288406128	7.302020341	7.865573098	7.275491146	7.606871461	7.637078329
ENSRNOG00000005580	2.273480129	2.181405106	2.35145054	2.967331882	2.763477606	3.16288673	2.63872265	3.080195654	2.495687209	2.397558633	2.864141957	2.632808585
ENSRNOG00000008482	3.921535439	4.255783121	3.719312312	3.409589303	5.223577812	3.826733723	3.714337651	3.553824707	3.586060982	3.746745735	3.829052756	4.249135425
ENSRNOG00000051280	0	0	0	0	0	0	0	0	0	0	0	0
