XFTU	SFTU	SFRC	SFNC	SFRN
Arfgef2	Hrh3	Padi1	Hist1h2ag	
Fntb	Otos	Nadsyn1	Hmgb1	
Gm13152	Acvr1c	Pydc3	Bglap2	
Gm749	Apoe	Rarg	Glt28d2	
Tymp	Cited1	Eif4g1	Nr2f1	
Klhl17	Abcb1b	Ndufv3	Alas1	
Mgrn1	2610029G23Rik	Kcne1	Pcdh15	
Klhl4	Clip4	BC018242	Fbxl2	
Ccnl2	AI837181	Prkg2		
	Gm71	Nfkbid	Ctnnal1	
Surf4	Crnkl1	Rrs1	Tmem108	
Ass1	Sgpp2	Adm	Zp2	
Pkmyt1	Bckdk	Dlx1	Axin1	
Ctnnbip1	Tubb2c	Ugp2	Kctd15	
Dus4l	Scrn3	Scrn3	Alox5	
Vcp	Pmm2	Glrx3	Pold1	
Zfp423	Sos2	Pde4d	Zfp764	
2810410L24Rik	Sspn	Tnfrsf13b	Meox1	
Inpp5j	Kcnab3	Bmp2	Trcg1	
Cd48	Timp1		Fcrls	
Lcp2	Zfp451	Pvrl4	Chi3l3	
Ndufv3	BC049715	Mpv17	Rufy1	
	Dapp1	Smg7	Cerkl	
Greb1	Trp63	Pdlim2	Hnrnpab	
Cacna1a	Cript	Ctnnal1	Ube2d3	
Otud5	Dynll1	Cd52		
	Ogn	Ppp2cb	Gm11190	
Chchd3	Fes	Cryba4	Pafah1b3	
March3	Pds5a	Slco1c1		
Trim39	Map2k5	Mtap1s		
Mlf2	Fkbp9		Atg10	
Lipo1	Fbln2	Zcwpw1		
Alg8	Acot8	Vmac	Tgfb1	
Sdccag1	Nanos1	Myl2	Zfp229	
Ltbr	Fam126b	Frs2	Ebp	
Phf14	6430527G18Rik	Vdac2	Prpsap1	
Pdcd6	Itgam	Cldn11	Mpp2	
Haao	Trmt6	Tpm1	Gpr35	
Scn11a	Pcyox1	Mrpl28	Fxyd2	
C4b	Pdhb	Gad2	Pmpca	
Wrap53	Xpr1	Erh	Timp3	
Msln	R74862	Hook2	Mettl11a	
Ywhab	Cog5	Ralgapb	Nlrc4	
Cycs	Gm5868		Orc1	
Poldip2	Cldn3	Tfb1m	Eif2s1	
Pbrm1		1190007F08Rik	Tars	
Nsmce1	Tnks	Otub1		
Rab6	Gys1	Amigo1	C2	
Rnf111	Frs2	Gtf2a1	Zdhhc9	
Snx15	Pcsk7	Dcaf13	Dph3	
Capn9	Rhoa		Pex3	
Rasl12	Gabarapl2	Cdkn1b	Mobkl3	
Ufsp2	Capns1	Vma21	Tmx1	
Bnip3l	Tpm1	Wee1	Krtap4-8	
Katnal2	Anapc13	Naaa	Inha	
Ahcy	Gm5321	Atl1	Calhm1	
Slco4a1	Dcaf11	Ncbp2	Col17a1	
Rab3gap2	Rps10	Dyrk2	Gtf2a1	
Mrpl40	Gtf2a1		Decr2	
Rps12	Wif1	Fam195b	Prkab2	
Ttc28	Soat1	Acvr1b	Eif3c	
Kdm2b	Abcf1	Apbb1ip	Skint7	
Rb1cc1	Stmn2	Cpd	Arhgap39	
Srr	Rnf151	Fbxl2	Psme1	
Rbbp6	Nfyb	Dnajc11	Nfu1	
Dnajc19	Fam53b	Ube3b	Fbxo45	
Tut1	Phb	5730577I03Rik	Ccdc101	
Rps28	Pten	Ola1	9230115E21Rik	
Mrto4	Nop56	Senp7	Slc2a4	
Taf10	Mtap1s	Gm106	Hectd3	
Pim2	Fam131a	Cacng6	Lrrc43	
1500011K16Rik	Fam58b	Thnsl2	Bfsp1	
Egf	Tmub1	Kif5a	Etfa	
Bri3	Reln	Naa35	Rmnd5b	
Adcy3	Plekha2	Gabrb3	Gm4978	
Mex3c		Exosc8		
Gstp2	Lpp	Psmc4	Narg2	
1300018I17Rik	Slc35a4		Cd47	
Maf1	Ndufs5	Prss23	Snd1	
Rsad1	Rpl39	Alg2		
Lbx2	Ptp4a2		Prkar2a	
Wdr45		B230307C23Rik	Ndp	
Cct4	Gja1	Agphd1	Tmem101	
Thbd	Larp4		Chd9	
Cdkl2	Cyth4	Zfp260	Tectb	
Tlr12	C1qc	Rasa3		
Esrrg	Pgm2l1	Bmi1	Igsf1	
Ccnf	Nme4	1190002N15Rik	Rxrg	
Chn2	Hist1h2ag	Slc15a3	Kcnj5	
Hk2	Atp6v1e1	Tbkbp1	Mrpl18	
Gm684	Rtn4rl1	Doc2g	Klb	
Coq4	Cops3	Snrpd2	Ccdc55	
Bckdhb	Nomo1	Disc1	Lzts1	
Tmem222	Vangl1	Thap1	Ndufb3	
Twist1	Inpp1	Trove2		
1110051M20Rik	Elovl5	Zfp192	Pus10	
Dhx32	Pdcd2	Lrfn5		
Snhg12	Apex1	Rhobtb2	Gtf2h3	
Ccdc101	Pif1	Trim36	Adam12	
	Egfl8	Dapp1	Gm26	
Stk38	Atp1a3	Foxj3	Ahr	
Odz3	Robo1	Atp1a3	Ankrd22	
Tnfrsf12a	Itgb4	Gnpnat1	Ctdspl	
Eml3	Atg4b	Heatr7a	Wdr12	
Phf6	D430042O09Rik	Ppip5k2	Prmt2	
Dmrta2	Dazap1	Snrpc	Lat	
Abcd3	Rab37	Aprt	Mmp9	
Araf	Wdr54	Wdr24	Osgin1	
Myadml2	Glt28d2	Clec18a	Lcp2	
Dcaf17		Hpse	Gm6030	
Ap3d1	Haus1	Cbx5	Sdf2	
Sfpq	Hras1	Rtp1	Dtd1	
Marcks	Cox4i2	1810009A15Rik	Hlx	
Tjap1	Slc1a1	Ranbp2	Grm8	
Rasgrp4	Nr2f1	Slc25a11	Treh	
Sp4	Mical1	Wdr45	Wnt5b	
Nufip1	Zdhhc9	BC049715	Cpsf7	
Wdr6	Uqcrb	Mtrf1l	Cenpc1	
Rapgefl1	Aifm2	C2	Mul1	
Pttg1ip	Rhob	Gm12034		
	Trmt112	Yes1	Gm13152	
2410127L17Rik	Klhdc4		Klhl38	
Prkcd	Clec2d	Trpc5	Eif2ak2	
Epb4.1l5	Slc22a21	Wwtr1	Adk	
	Rnf11	Abcf1	Dscaml1	
Tsen15	Stambp	Traip	Skil	
B4galt1	Fech	Lrrcc1	Bmp8a	
Trnp1	Dok4	Rad21	Fam189b	
Ltc4s	Bbs12	Tshz2	Ino80	
Cdkn1c	Eif4ebp3	Rpl21-ps5	Nt5c	
BC024814	Sipa1l3	Ndufv2		
1810022C23Rik	Trpm4		Zfp551	
Dicer1	Apoa1bp	Fgf22	Zeb1	
Cyba	Psmf1	Zdhhc17	Abl2	
Stmn4	Serpinf2	Pcyt1a	4930415O20Rik	
Tbl1xr1	Kcns1	Htra3	2810410L24Rik	
Zfp521	Cd274	Ehhadh	Lect1	
Ddx39	Atf4		Mttp	
Vps11	0610007L01Rik	Opalin	Phpt1	
Rorb	Osbpl2	Kcns1	Hydin	
Ube2z	Arpc1a	Gtpbp10		
Ubiad1	Il12rb1	Pgm2l1	Agfg2	
Gng7	Man2a1	Slc45a4	Fgf2	
Tmem59l	Gga2	Grm8	Fam49a	
Eif4e	Znrd1as		Ccdc125	
Klhl36	Cbx6		Chst2	
Prkar1a	Cbx2	Il10ra	Zfp617	
AU021092	Gm4963	Slc37a3	Vps18	
Ythdc2	Shank1	Set		
Aldh1l1	Thoc4	Tbl1xr1	H1fx	
Stk32c	Mtf2	Il7r	Dffa	
Nupr1	Tcp1	Anapc16	Rasl11b	
Fank1	Ercc5	Rnf41	Acy3	
	Hmgb1	Maob	Asb2	
Rsu1	Arid3a	Dcaf5	Mlf1	
Rlf	Slc2a4	Sdf2	Rnf32	
Spag7	Dok6	Snx24	Trim65	
9430023L20Rik	Ace2	Phf12	Plcb3	
Ecsit	Amfr	Evpl	Cbx6	
Slc9a9	Epha4	Ankrd45	Mthfs	
BC029214	Cnot3		Cda	
Arhgap42	Bmp8a	Ube2r2	Bhmt	
Aak1	Dgat1	Trf	Calb1	
Trip6	Ergic3	C1ra	Mapk15	
Trp53bp2	Ube2b	BC002230	Med6	
Rptor	Mrps24	Cerkl	Ccl11	
Ctsz	Llph	Txlnb	D430042O09Rik	
Gpr125	Ficd	Atg13	Angptl3	
Dcc	Ccdc85a	Fcf1	Ephx2	
Ndrg1	Dhfr	Ythdf2	Fstl5	
Rc3h1	Dmrta2	Ndufaf4	Bglap	
F2	U2af2	Fam83d	Ndrg4	
1190007F08Rik	Brd1	Iglon5	Clec18a	
Gps2	Samm50	Pdlim7	Nisch	
Map3k6	2010110P09Rik	Galnt1	Ppm1g	
Atp1b3	Ghrl	Mllt4	Bcl7a	
Metap2	Gabbr1	Gpr3	Gm362	
Nudcd2	Evc	Chst14	Slc37a3	
Ccdc90b	Ccdc13	Cox15	Apex1	
Pqlc3	Helq	Nxf1	Snrpd2	
Kcnrg	Btbd17	Rab3ip	Cited1	
	Nfatc2	Tsg101	Acads	
	Pdk4	Zfp157	Arap3	
Cd82	Bysl	H47		
Gjc1	Fam132a	Rpl30	Rpl31	
Prrx2	Hmbox1	Polr2g	Zfp568	
Hiat1	Lsp1	Obfc1		
Harbi1	Fkbp15	Rasd1		
Dtd1	Cyb5b	Slc8a3	Heatr7a	
Pcdh18	Ppp3r1		Alpk1	
P2ry1	Eif2s1	Zfp931	Churc1	
Tmem107	Dda1	Rilpl1	Adamts16	
Hist1h2aa	Ppp1r14c	Mtmr7	Gm11437	
Ndp	2810410L24Rik		Glrx	
Csnk2a2	Tmed5	Htra1	Myo1e	
Cyp2b10	Ap4s1	Scamp5	Ostc	
Suox	Poc1b	Npw	Serpina1f	
2810008M24Rik	Tdp1	Tmem54	Ptp4a2	
Qk	Plcz1	2900092E17Rik		
Sar1b	Eif3l	Dcdc2a	AU040320	
Smoc1	Rgs3	D630037F22Rik	Acot8	
Dct	Os9		Ctsj	
Stmn3	Kcnd1	Acsl4		
Cttnbp2	Bola2	Gmeb1	Kcna3	
Rnf144b	Pdlim7	Gad1	Mad2l1	
Atg13	1810062O18Rik	Xpr1	Sqrdl	
Pdk1	Fam155a	Ptcra	Vangl1	
Zfp217	Prdm16	Nme5	Sf3b4	
Cplx2	Lrg1	Zfp385b	Zbtb10	
Sdcbp2	Cntn4	Atad5		
Ybey	Uhrf1bp1	Rnf10	Cenpv	
Kcna1	Adhfe1	Trmt1		
Kcnk6	Pdlim2	Caprin2	Uxs1	
Zeb1	Dusp1	Fam107a	Crnkl1	
Anks1	Ankrd45	Cntn4	Vmn2r72-ps	
Atp6v0e2	Cbl	Trappc10	Clptm1	
Ptges3	Apln	Usp45	Eif3e	
Sgpp2	Med8	Igsf1	Ccdc53	
Kcnk13	Cln3	Bloc1s2	Mfap1a	
Picalm	Med10	Fkbp8	Tle1	
Psmd6	Wtap	Aff1	Dus2l	
Sfrp2	Col27a1	1700010I14Rik	Tacr2	
Mtor	Pex16	Zfp827	Pip5k1b	
Ankrd12	Npw	Stk17b	Helq	
Azgp1	Gm1673	Rab15	Cdc25a	
Spsb1	Adk	Nkain1	Bach2	
Treml1	Acsl4	Wfdc1	Bcat1	
Taf10	Tmem107		Upp1	
Impdh2	Zfp260	Lef1	Tubb3	
Fzd9	Doc2g	Zmat5	Lbp	
Plch1	Suox	Ints12	Xlr4b	
Dclk1	Psma6	Dctn4	Slc5a3	
Acap3	Psmd5	Acp1	Kcnh6	
Stk24	Abhd16a	Tapbp		
Tpr	Utp11l	Asb13	Abca6	
Dap	Dus2l	Ccdc123		
Gm10697	Rfxank	Sar1b	Anks1	
Rbm38	Zfp161	Cdsn	Memo1	
Asgr1	Slc44a1	Cables2	Sp3	
	Prelid1	Rpl32	Mrps5	
Smc6	Cngb1	Cdh6	Serpinf1	
H2-Ke2	Serpina1f	Polr3a		
Bbs5	Pigh	Thoc4	Pogz	
Slc29a3	Trim59	Calb1	Cblb	
Slc12a7	A030009H04Rik	Cxadr	Traf3	
A930001N09Rik	Surf2	Lamc2	Usp36	
Dazap2	Naa20	Inppl1	Mtrf1l	
Azi2	Meg3	Bcl2l1	Bysl	
Lgals4	Scn3b	Rbfa	Fus	
Ttll10	Ralbp1	Ghsr	Slc4a5	
Bche	Hoxa7	Hipk3	Cndp1	
Apex2	Map3k8	Cngb1	Nova2	
Pion	Kifc5b	Hsd17b12	Lrfn4	
Pias1	Acy1	2810001G20Rik	Rnf138	
Ltbp3	Prkcd	Hmox1	Hn1l	
Vps35	Aifm1	Ruvbl2	Nsun5	
Slc25a26	Pigz	Lrrfip2	Sun3	
1500035N22Rik	Manea	Meg3	Top3a	
Ccz1	Ube2g1	Dmrta2	Ncaph	
Cox6a1	Nup43		Arl6ip6	
Camk2d	Pcyt1a	AI462493	Rps16	
Med9	Tbcd	Gabarapl2	Chst11	
Zfp106	Adap2	Hdhd2	Lrp12	
Pank1	Nme7	Pcyt1b	D5Ertd577e	
Lysmd1	Rgl2	Qdpr	Zbtb43	
Crispld2	Sqrdl	Krt83	Elof1	
Lsmd1	Slc38a1	Acy1	AI837181	
2700049A03Rik	Nr2e1	Lrfn1	Pld5	
Myo7a	2900079G21Rik	Cx3cr1		
Rpl23	Wdr63	Polrmt	Mmp14	
Ilf3	Cdk5rap1	Clca2		
Sox17	Zfp120	Zfp866	Grb7	
5033430I15Rik	Fam171b	Sp3	Epn2	
Eif4e3	Tnfrsf13b	Snca	Bmi1	
P2ry2	Zfp385b		Zfp827	
Ddx56	Tnrc6a	Sirt2	Clec12b	
Wbp7	Ndufb3	Ptpn20	Doc2g	
Gm13157	Thra	C85492	4930519F16Rik	
E2f3	Slc7a10	Gch1	Lhx2	
Aox1	Tmem108	Rrn3	Ppp2ca	
N6amt1		Atp6v0e2	Med18	
Mocs2	S100a16	Zfp946	Grlf1	
Pa2g4	Id3	Arl2bp	Fgf23	
Sfmbt2	Cep135	Srcin1	Hlf	
Pabpn1	4933424B01Rik	Psmb6	Xpot	
Fnip2	Kdm3a	Nagk	Hspb7	
Ndufb4	Casp1	Tctex1d2	Mobkl2a	
Cpne8	Cpped1	Prps1	Capns1	
Tnfrsf1a	1700015F17Rik	Gpatch8		
Tbc1d2	Tufm	Ap2b1	Ptpn20	
	Dhx9	Cryl1	Slc35a3	
Coq2	Pdss1	Aldh1l1	Agrp	
Padi2	Paics	Il18bp	Dpagt1	
Ebf4	Copb2	Gulp1	Dlgap1	
Mthfr	Hexim2	Cops3		
D630045J12Rik	Zeb1	Creg2	Myl3	
Zfp788	Dcp1b	Ptp4a1	Foxi3	
Ank	BC002230	Vrk2	5730577I03Rik	
Acad10	Tbc1d9	Lbp	Pcx	
H2-Q2	Prpf38b	Zmynd19	Lpar6	
Upf2	Ddx18	Csnk1g3	Fam55c	
Rfc4	Rab15	Tecr	AA987161	
Tcte1	Zfp187	Farsb		
Rab40c		Dlx1as	Zmynd11	
Nek11	Cnst	Mfng	Fancg	
Polr2a	Atp6v1h	Nup210	Olfr66	
Dcaf13	Nol3	Uckl1	Gxylt1	
Ehhadh	Orc6	Arsg	Polr2k	
Oraov1	4932425I24Rik	Eef1d	Gkn3	
Abca3	Uqcc	Ddx39	Ttc16	
Utp11l		Rpl31	Apex2	
Sh3bgr	Thap1	Crtc1	Cd52	
Gabpb2	Mdn1	Fggy	4930595D18Rik	
Plagl1		Snai2	Itgb7	
Tusc2	Bglap2	Ankrd22	Atf7ip	
Zfp882	Rnf217	Plxna3	Aifm1	
	Gad2	1700015F17Rik		
Ccdc22	Ctsm	Mycbpap		
Dlx5	Foxred1	Itih5		
D19Ertd386e	Ube2v1	Zfp764		
Glipr1	Zfp58	Rbbp6		
Rasgrf2	Nudt2	Cep135		
Dpf1	Epn2	Fam155a		
Znhit3	Ndufv3	Fbxl3		
		Rnf5		
Slc22a4	Tmem192	Hsd3b2		
Pvrl2	Phpt1	Pdhb		
Arhgef4	Ddx17	Lpp		
Gm9970	Adcy6			
Plk1	Amz2	Tubb3		
R74862	Prrx1	Itpa		
Atg7	Eif1ad	Kcnj15		
Gm6813	0610010K14Rik	Smarca4		
Anapc7	Epha5	Sars2		
Fam118b	Ubqln2	Gm5670		
Bmp2	Tbc1d17	Gspt1		
Armc6		Leng9		
Gabrb3	Zfp947	Ppard		
Rab37	Lrrc43	Nr1h2		
Bpnt1	Psmc4	Rnf130		
	Acox3	Gm5699		
Polr2g	5133401N09Rik	Ing5		
Agpat9	Zfp422	Hlf		
Vamp3	Polr2g	Gls		
Klhl3	Mrps18c	Rcc1		
Fez1	Krt5	Sdr39u1		
5133401N09Rik	Slc36a1	Nes		
Rragc	Dus3l	Rgag4		
Mrpl52	Thtpa	Zdhhc14		
Nr2f6	Ints12	Klhl26		
Rpsa	Alg6	Car12		
Atp13a2	Ccdc124	Sec14l3		
Ttc35	Cox18	Ccbl1		
Crebbp	Dnajb1	Kdm6a		
0610010K14Rik	Rpusd3	Nfatc2		
Tmem150a	Vma21	Gpr107		
Nthl1	Gad1	Rad18		
Grb2	Cby3	Mxra8		
Rarres2	Zcrb1	Zfp423		
Foxc2	Il18bp	Trim32		
Etfdh		E130309D02Rik		
Bbs4	Narg2	4632428N05Rik		
Sav1	Fus	Rpl39		
Mertk	Kif3b	Abl2		
R3hdml	Ppargc1b	Pank1		
BC006965	Bend6	Txnl1		
Ifih1	Vmn1r65	Cdh15		
Pcx	Cdkn1b	Zfp646		
Tmod4	Snx25	Hspa4		
Sik3	Slc1a6	Ext1		
Thnsl1	Sec14l1			
Akr7a5	Ankrd12	Ppp1r8		
Prf1	Lhfp	Tmco3		
Nt5c3l	Oprk1	Coil		
Mmp14	Surf6	Cnksr3		
Setd8	Neto1	Stx12		
Zfp658	Fyco1	Rc3h1		
March8	Mtmr6	Atxn1		
Dpm3	Ercc4	Ctns		
Skil	Rasl11b	Gm1332		
Lrrc14	Apcdd1	Kcnab3		
Gm9000	Stau1	Fabp5		
Gnmt	Igf1	Zfp111		
Dgka	Arhgap39	Cisd2		
Fgfrl1	4930563E22Rik			
Gpr157	Sigirr	Pacsin3		
Syt1	Yeats4	Mad2l1		
Hnrnpa1	2310003F16Rik	Syngr2		
Adck2	Syngr2	Rnf111		
Tmem163	Tsg101	Ypel4		
Pde4d	Gabarapl1	C330005M16Rik		
Tpp1	Pias1	Slc25a39		
Chdh	Qdpr	Csnk2b		
Ppp1r16b	Pip5kl1	Exosc10		
Cdc42ep1		Rnf144b		
St6galnac3	Akap1	4932442L08Rik		
Psmd10	Rusc1	Gpd1l		
Wdr13	Trim25	Mthfsd		
Srpk3	Uxs1			
Rad52	Kctd20	Ttc19		
1810074P20Rik	Sumo2	Ube2ql1		
Cog7	Pex3	Pcsk7		
Tub	F2rl2	R74862		
Pdgfra	Rnf41	Gm6578		
Sclt1	Wipf1	Msrb3		
Nvl	Dcaf12l1	Rxrg		
Slc6a3	Col6a2	Scn11a		
Ahcy	Usp20			
Ppan	Mkl1	Arih1		
Dtx4	Herc1	Gnptg		
Plcb4	Crebzf	Alg6		
Dkk2	Fggy	Sipa1l2		
Ing5	Fhod1	Map4k1		
Rab11fip2	Atp5g2	Robo1		
Mrc2	Ablim1	Gtf2h1		
Bmp4	Sntg1	Arx		
Rab1b	Zfp106	Gm1604b		
Drg2	Creld1	Cpa3		
Il3ra	Arl2bp	Nr1h5		
C1rl	Sema3e	BC006965		
Det1	Mrpl37	Iqcb1		
2410042D21Rik	Zfp110	Figf		
Rpe	Hlf	4930563E22Rik		
Fkbp7	Was	Rpl21		
Dok4	Slc25a45	Abcb11		
Nup210	Tmem101	Synm		
Atic	BC006965	Acr		
Rpl7a-ps8	2900011O08Rik	Tmem82		
Slitrk2	Aip	Cox18		
Cd1d1	Gm5820	Kat2b		
C030034I22Rik	Trove2	Pdpn		
Ube2c	Camk4	Fst		
Pan3	Adam22	Sema3b		
Mtmr7	Arhgef17	Usp25		
Ptprf	Hist2h2ac	Atox1		
Ccng2	Nr1h2	Cryaa		
Zdhhc14	Sar1b	2900079G21Rik		
Arfip2	Capn3	Trrap		
Armcx5	Spint2	Haus3		
Aldh5a1	Polr1a	Gm71		
Ndufa11	Fkbp4	Ggt5		
		Rrp1b		
Mcm8	AB041803	Sirt5		
Bai3	Hnrnpa1	Ttc25		
Bach2	Zfp180	Cntn2		
Cndp2	Synj1	Bmp8a		
Sox11	Ubl3	Rabl2		
Zfp187	Rin2	Thra		
Abcc5	Scn2a1	2700049A03Rik		
Kdm4b	Poglut1	Lrrc20		
Uhrf1bp1	Mmp11	Atp5g2		
Lzts1	2610305D13Rik	Hmgb2		
Ascl1	Tomm5	Ercc1		
3110009E18Rik	Ccnf	Zfp229		
Zfp644	Cyp2s1	Tubb2a		
Polr2i	Hdac6	Surf2		
Ppard	Nck2			
Rnd2	Pcdh7	Pcdha9		
Fbxo2		Krt5		
Cd274	Slc25a39	Dctpp1		
Gp9	Rhbdl1	Irx1		
Zdhhc24	Bbs7	Fbxo39		
Slc25a10	Dis3			
Ndufa2	Ctdnep1	Mau2		
		Ikbke		
Chat	2700049A03Rik	Esco2		
Dph3b-ps	Arhgef15	Ugdh		
Mtap1b	Fam195b	Slc25a23		
Ybx1	Aldh4a1	Pms1		
Slc39a4	Gpr3	Igsf10		
Ppp2r1a		Tmem204		
Lace1		Egln2		
	Ccdc47	Plcg2		
Agpat5	Ptgs2			
Elfn2	Lgals9	Tprkb		
Dusp1	Tgfb1	Nt5c3l		
Atp5f1	Vamp8	Zfp936		
Zfp580	Acp2	Hist4h4		
Shf	Hint3	Abhd16a		
Ormdl2	B230307C23Rik	Alx3		
Sh3bp5l	Csrnp2	Pi4k2b		
Bbs10	Gpr39	Adap2		
Pnrc2	Hn1l	Prkcq		
Hnrnpa2b1	Nudcd1	Mtx2		
U2af2	Cd82	Trib2		
Phc1	Ddx28	Os9		
Lmbr1	Sumf1	Slc12a4		
Dab1	Pex19	Spock3		
Tfb1m	C330005M16Rik	Btbd1		
2010305A19Rik	Nkd1	Cyp2u1		
Zmym2	Hnrnpab	Lgi1		
Ccdc91	Zxdc	Fam198b		
Vamp8		Kctd10		
Ckmt1	Pus10	Elf5		
Hrh3	Fam171a2	Pdlim1		
Prmt5	St6galnac2	Serpini1		
Basp1	Zfp771	Pkm2		
4933411K20Rik	Pex7	Tbpl1		
Rfwd2	Phyhip	Igf1		
Pgam5	Mrpl45	Id3		
Supv3l1	Svil	Rnf181		
Tbx15	Tnfrsf4	Bglap2		
Zfp617	Hoxb4	Ssx2ip		
Cox18	Agrn	Serpinb11		
Prr16	Mast4	Srsf5		
Mpp3	Col25a1			
Stoml2	Agrp	Cdan1		
2310045N01Rik	Clca2	Ace2		
Asxl3	Ing1	Mmp14		
Bola2	Lins	H2-Q2		
A130049A11Rik	Foxj3	Ska1		
Xpnpep2	Ecm1	Hydin		
Arr3	Btbd1	Parn		
Snx5	Ythdf2	Nkx6-2		
Fbxo33	Vps18	Zfp316		
2010015L04Rik	Isg20l2	Gpatch2		
Cited1	Slc15a2	Akap17b		
Mre11a	Tmem20	Zcchc16		
Prg4	Stk16	Sephs2		
Siah1a	Cdc42	B3galt2		
C1galt1	Spn			
Rps27	Rarg	Ccdc47		
Nme7	Gas7	Taok1		
Lrrc27	Slc25a23	1700128F08Rik		
Fos	Wdr82	Dazap1		
Col9a2	Uchl5	Snx7		
Thnsl2	Nfatc3	Wdr54		
Cstf2t	Commd4	Epn2		
Dph3	Atp2b1	Gosr2		
Serac1	Rbl2	Clec11a		
Foxd1	Ppid	Phyhip		
Vps33b	Sytl1	Eif3l		
Cacna2d4	Eif3h	Rnf138		
4833442J19Rik	Eif2b3	Ube2w		
Zfp61	Pisd	Hmgb1		
2810428I15Rik	Rbm8a	Anapc13		
Csnk1g3	Abcg1	Tmem108		
Il1rapl2	Pecam1			
Gm13157	Igsf9	Wsb1		
Adnp	Cisd2	Lrp2		
Zbtb9	Slc39a2	Plcz1		
Trpc2	Eya1	Mcf2l		
Ptpn12	Tspan2	Slc7a8		
Crcp	Ncan	March11		
Ttc8	Srsf3	Efcab4b		
Tgfbr1	Pcgf5	Med14		
Map4k1	Cryaa	2900010J23Rik		
Nyx	Ube2r2	Rnf8		
Ap2s1	Fam89a	Nudt2		
2700023E23Rik	Acp1	Ash1l		
Son	Ndufv1	Abcb1b		
Agfg2		Nop56		
Ptprt	Slc12a4	Edil3		
D3Ertd751e	Rad51l3	Diablo		
Ube2j1	Ush1g	Stam2		
Adm	Zc3h15	Nlrp9c		
Nubp1		D630032N06Rik		
Uxt	Mettl1	Rpl18		
Cmas	C87436	Nfat5		
Maged2	Ssna1	Sntg1		
Ctnnal1	Aldh1l1	Bid		
Car4	Chst14	Ppp5c		
	Map3k6	Msx2		
Cdh6	Cyp2t4	Xiap		
1500004F05Rik	March11	Mobkl1b		
Abcc12	Mmachc	Park7		
Prpf38a	Polr2i	Rnf170		
Psmd5	Msh2	Arhgef3		
Prrx1	Slc9a5	Zc3h15		
Psma1	Klk1b27	Rhbdl1		
Ddx52	Slc16a7			
Fgfr1op	Tnfrsf13c	Lgals9		
Tuba8	Efcab10	Lrrtm2		
Atp5l	Med9	Pcbp3		
Osgep	Cnbp			
Tspyl2	Klf13	Abcb9		
4930404H24Rik	Exosc10	Tmed10		
Hnrnpul2	Slc35e2	Ppara		
Gm5423		Kcnip2		
Derl2	Ppp2ca	Lancl2		
Wdr11	Slpi	Ephb1		
Usp3	1700010I14Rik	Npas3		
	Mthfsd	Zfp54		
Frmd5		Ppfibp1		
1700029F09Rik	Clic5	Tmem150a		
Cul2	Kcnj5	Gprin1		
Zfp637	Adm	Eprs		
Dhx15	Pllp	Pias1		
Bex2	Phf23	6330403A02Rik		
1810046J19Rik	Polr2b	Med20		
Cryl1	Armc3	Amigo3		
Map3k1	Cldn11			
Ctdsp1	Tjp2	Gga2		
Ei24	Rnf8	Arrdc3		
Rfxank	Hcls1	Trmt112		
Rad23a	Rnf32	Insm1		
4833424O15Rik	Sdha	Synj1		
Tnni1	Fxyd5	Cdc37		
B230369F24Rik	Rxrg	Itgb4		
Sp8	Paxip1	Ppp2r2d		
Nfu1	Csnk1g3	0610010K14Rik		
Kctd14	Ppp1r2	Zfp445		
Tug1	Crtc1	Med18		
Nrxn2	Ing5	Dcaf12l2		
Rassf5	Atf7ip	Cphx		
D230025D16Rik	Pvrl2	Wdr26		
Pias2	Bnip3	Narg2		
Med13l	Notch4	Ryk		
Cwc22	Th1l	Prmt2		
Ubr4	Sncb	Ei24		
Rint1	Ddx59	Ppp1r3f		
Cdc5l	Elk3	Csrnp2		
Zfp930	Zfp316	Efcab10		
Slc12a4		Ywhag		
Tbkbp1	Prmt2	Pmm2		
Cdc16	Hspd1	AI837181		
Lrig1	Klhl23	Rps6ka1		
Serpinf1	Hmg20a	Prdx2		
Fhl3	Gm88	Lamp3		
Lonp2	Gm13180	Tmtc2		
Cope	Atad5	Asb2		
Vmac	Phf13	Gnmt		
Ubl4	Lta4h	Fau		
	Rassf4	Arhgap12		
	Foxn3	Adk		
Zfp532	Dars	Dpysl4		
Crbn	Zfp445	Cdc14b		
Mknk1	Psme1	Ercc5		
Msh2	Ppp5c	Fam119a		
Hs3st6	Sema3b			
Pik3r2	Tmem150a	Plxna2		
Nhedc2	Rps11	Rabep1		
AI429214	Rasl10a	Hist1h2ag		
Pigl		Spata24		
Hacl1	Acy3	Pth2r		
Dbt	Tsen2	Ccdc9		
Nkap	5730577I03Rik	Dda1		
Echdc2	Sbno2	Atp6v0d1		
Cys1	Nfkbid	Ddx50		
0610007L01Rik	Clk2	Pabpc1		
Ddost	Arx	Gars		
Ralb	Krtcap3	Tspyl4		
Serinc2	Npas3	Pvrl2		
Efhc1	Rexo2	1110051M20Rik		
Ptpn4	Scamp5	Abcd1		
Spc24	Serac1	Atp6v1h		
Vangl1	Slc45a1	Mapk13		
Klhl28	Skil	Fn3krp		
Ppp1r2	Pld5	Ufm1		
Slc19a3	Plxna3			
Gm12298	Srsf12			
Cdc37	Figf	Ahr		
Wac		Lrp11		
Fpr2	Ppp1r3b	Rhot1		
